# 文書番号	予測ラベル
6071	  0
6076	  0
6096	  0
6103	  0
6107	  0
6118	  0
6126	  0
6130	  0
6132	  0
6168	  0
6171	  0
6173	  0
6180	  0
6211	  1
6213	  1
6220	  0
6245	  0
6248	  0
6249	  0
6251	  0
6255	  0
6256	  1
6269	  1
6280	  0
6289	  0
6301	  0
6310	  0
6322	  0
6329	  0
6333	  0
6354	  0
6369	  1
6371	  0
6387	  0
6400	  0
6425	  0
6434	  0
6456	  0
6457	  0
6461	  0
6464	  0
6465	  0
6483	  0
6489	  1
6493	  1
6497	  0
6515	  1
6523	  0
6525	  0
6564	  0
6567	  0
6568	  1
6595	  0
6600	  0
6609	  0
6614	  1
6628	  0
6629	  0
6652	  1
6657	  1
6665	  0
6670	  0
6679	  1
6690	  0
6698	  0
6717	  0
6721	  1
6722	  1
6725	  0
6734	  0
6741	  1
6746	  0
6760	  1
6775	  0
6777	  0
6797	  0
6801	  1
6817	  0
6820	  1
6822	  1
6824	  1
6835	  1
6839	  1
6842	  1
6854	  1
6860	  0
6861	  0
6873	  0
6888	  0
6903	  1
6922	  0
6929	  0
6939	  1
6962	  0
6981	  0
7025	  0
7027	  0
7036	  1
7064	  0
7068	  0
7072	  0
7103	  0
7130	  1
7142	  0
7199	  0
7200	  1
7204	  0
7212	  1
7226	  1
7230	  0
7231	  0
7241	  0
7256	  0
7286	  1
7309	  0
7318	  0
7328	  0
7329	  0
7360	  1
7387	  0
7390	  0
7396	  0
7399	  1
7406	  0
7420	  0
7453	  0
7457	  1
7474	  0
7499	  0
7505	  0
7506	  1
7507	  1
7535	  1
7540	  1
7559	  0
7561	  0
7570	  0
7582	  0
7593	  0
7596	  0
7613	  0
7622	  0
7641	  1
7676	  1
7694	  0
7695	  0
7709	  0
7718	  1
7736	  1
7756	  0
7767	  0
7768	  0
7781	  0
7784	  0
7797	  1
7800	  0
7812	  1
7832	  0
7835	  1
7839	  1
7841	  0
7855	  0
7857	  0
7864	  0
7867	  1
7874	  0
7887	  1
7904	  0
7905	  1
7928	  0
7932	  0
7948	  0
7950	  0
7964	  0
7970	  0
7972	  0
7984	  0
7987	  1
7993	  1
8013	  0
8029	  0
8031	  1
8034	  1
8041	  0
8045	  1
8058	  1
8060	  0
8067	  0
8070	  1
8077	  1
8099	  0
8102	  1
8104	  1
8107	  0
8108	  0
8110	  1
8114	  0
8121	  0
8124	  1
8132	  0
8137	  1
8143	  0
8161	  0
8170	  0
8172	  0
8176	  0
8178	  0
8186	  0
8188	  0
8197	  0
8204	  0
8212	  0
8219	  0
8220	  0
8221	  0
8223	  0
8225	  0
8227	  1
8233	  0
8237	  0
8253	  0
8275	  0
8293	  0
8309	  0
8355	  0
8361	  1
8392	  0
8408	  0
8409	  0
8411	  0
8427	  0
8428	  0
8449	  1
8451	  0
8452	  0
8456	  0
8510	  0
8536	  0
8538	  1
8550	  0
8551	  1
8559	  0
8562	  0
8565	  1
8567	  0
8576	  0
8603	  1
8609	  0
8616	  0
8624	  0
8648	  0
8652	  0
8653	  1
8661	  0
8679	  0
8689	  0
8701	  1
8709	  0
8710	  1
8729	  0
8742	  0
8747	  0
8749	  1
8756	  0
8767	  0
8774	  0
8776	  0
8781	  0
8793	  0
8800	  1
8802	  0
8814	  0
8824	  1
8840	  0
8845	  0
8854	  0
8856	  0
8863	  0
8882	  0
8889	  1
8890	  0
8921	  1
8925	  0
8941	  0
8943	  0
8951	  0
8974	  0
8977	  1
8986	  0
8991	  0
8995	  0
8997	  1
8999	  0
9001	  0
9010	  0
9027	  0
9048	  0
9049	  0
9059	  0
9063	  0
9073	  0
9075	  0
9093	  0
9104	  0
9115	  0
9123	  0
9140	  0
9142	  0
9145	  0
9148	  0
9150	  0
9164	  0
9205	  0
9221	  0
9232	  0
9251	  0
9255	  1
9257	  0
9259	  0
9292	  0
9297	  0
9299	  0
9310	  1
9330	  1
9347	  0
9353	  0
9357	  0
9368	  0
9380	  0
9384	  0
9403	  0
9404	  1
9427	  1
9443	  0
9459	  1
9468	  0
9482	  0
9502	  0
9505	  1
9507	  0
9532	  0
9535	  0
9543	  0
9545	  0
9560	  1
9567	  0
9588	  1
9592	  0
9609	  0
9616	  0
9646	  0
9654	  0
9659	  0
9678	  0
9701	  1
9708	  1
9709	  1
9714	  1
9727	  0
9731	  1
9735	  0
9739	  1
9752	  1
9755	  1
9758	  0
9760	  1
9761	  1
9765	  0
9766	  1
9768	  0
9770	  0
9781	  0
9784	  1
9797	  0
9808	  0
