# 文書番号	予測ラベル
4012	  1
4032	  0
4033	  0
4035	  0
4079	  0
4081	  0
4089	  0
4093	  0
4100	  0
4124	  0
4146	  0
4160	  0
4166	  0
4168	  0
4188	  0
4192	  0
4206	  0
4223	  0
4224	  1
4227	  0
4234	  0
4240	  1
4252	  0
4290	  0
4297	  0
4299	  1
4314	  1
4317	  1
4366	  0
4377	  1
4385	  0
4399	  0
4404	  1
4406	  0
4417	  0
4421	  0
4424	  0
4425	  0
4438	  0
4449	  0
4475	  0
4491	  0
4492	  0
4507	  1
4526	  1
4571	  0
4583	  0
4585	  0
4595	  0
4599	  0
4600	  0
4614	  0
4625	  0
4634	  0
4635	  0
4645	  0
4652	  1
4674	  0
4687	  0
4690	  0
4695	  0
4700	  0
4702	  0
4705	  0
4723	  0
4729	  0
4784	  0
4792	  1
4793	  0
4794	  0
4799	  0
4812	  0
4851	  0
4853	  0
4862	  0
4863	  0
4882	  0
4884	  0
4889	  0
4891	  0
4906	  1
4911	  0
4913	  0
4916	  0
4918	  0
4923	  0
4927	  1
4939	  0
4948	  0
4969	  0
4976	  0
4978	  0
5022	  0
5049	  1
5055	  0
5064	  1
5090	  0
5098	  0
5099	  0
5105	  0
5123	  0
5127	  0
5129	  0
5132	  0
5153	  0
5180	  0
5182	  0
5228	  0
5232	  1
5240	  0
5250	  1
5258	  1
5266	  0
5270	  0
5283	  0
5307	  0
5315	  0
5317	  1
5326	  0
5328	  0
5333	  0
5334	  0
5335	  0
5341	  1
5342	  0
5357	  0
5386	  1
5393	  0
5398	  0
5405	  0
5417	  0
5420	  0
5421	  0
5427	  1
5436	  0
5438	  0
5451	  0
5477	  0
5482	  0
5497	  0
5498	  0
5519	  0
5524	  0
5525	  0
5530	  0
5542	  0
5561	  1
5574	  0
5582	  0
5584	  0
5588	  0
5589	  0
5593	  0
5606	  0
5610	  0
5615	  0
5619	  0
5620	  0
5624	  0
5627	  0
5640	  0
5651	  0
5656	  0
5660	  0
5665	  0
5670	  0
5671	  0
5686	  0
5689	  0
5693	  0
5700	  0
5702	  0
5709	  0
5716	  1
5749	  0
5782	  0
5791	  1
5797	  0
5813	  0
5822	  0
5828	  0
5833	  0
5867	  0
5868	  0
5874	  0
5882	  0
5913	  0
5921	  0
5927	  0
5939	  0
5953	  0
5954	  0
5958	  0
5959	  0
5969	  0
5974	  0
5980	  0
5985	  0
5991	  0
6019	  0
6021	  0
6024	  0
6025	  0
6036	  0
6038	  0
6040	  0
6042	  0
6053	  1
6061	  0
6077	  1
6079	  1
6099	  0
6116	  1
6128	  0
6142	  0
6143	  0
6159	  0
6160	  0
6166	  0
6175	  0
6176	  0
6182	  0
6222	  0
6271	  0
6274	  0
6275	  0
6279	  0
6295	  0
6307	  0
6315	  0
6337	  0
6341	  0
6343	  0
6355	  0
6360	  0
6363	  0
6364	  0
6365	  0
6366	  0
6389	  0
6397	  0
6413	  0
6422	  0
6424	  0
6431	  0
6436	  0
6452	  0
6462	  0
6466	  0
6470	  0
6471	  0
6477	  0
6503	  0
6506	  0
6507	  0
6509	  0
6517	  0
6531	  0
6535	  0
6544	  0
6563	  0
6565	  0
6574	  0
6585	  0
6588	  0
6590	  0
6591	  0
6592	  0
6598	  0
6602	  0
6605	  0
6619	  0
6632	  1
6658	  0
6660	  0
6661	  0
6674	  0
6687	  0
6701	  0
6702	  0
6715	  0
6724	  0
6745	  0
6749	  0
6755	  0
6768	  0
6778	  0
6782	  0
6787	  0
6819	  0
6826	  1
6875	  0
6880	  1
6883	  0
6892	  0
6927	  0
6945	  1
6948	  0
6951	  0
6971	  0
6972	  0
6979	  0
6985	  0
7000	  0
7006	  0
7007	  0
7013	  1
7032	  0
7080	  0
7081	  0
7098	  0
7108	  0
7112	  0
7117	  0
7133	  0
7137	  0
7150	  0
7152	  0
7157	  0
7158	  0
7163	  1
7165	  0
7170	  1
7182	  0
7219	  0
7222	  0
7224	  1
7228	  0
7270	  0
7283	  0
7299	  0
7303	  1
7308	  0
7322	  1
7323	  0
7330	  0
7331	  1
7335	  0
7337	  0
7340	  0
7349	  0
7350	  0
7367	  0
7370	  0
7374	  0
7385	  0
7407	  0
7413	  0
7421	  0
7452	  1
7454	  0
7473	  1
7475	  0
7487	  0
7488	  0
7495	  0
7500	  1
7511	  0
7529	  1
7543	  1
7555	  0
7576	  0
7577	  1
7587	  1
7595	  0
7599	  0
7607	  0
7618	  0
7624	  0
7634	  0
7660	  1
7672	  1
7675	  0
7678	  0
7703	  0
7706	  0
7730	  0
7731	  0
7732	  0
7740	  0
7741	  0
7744	  0
7747	  0
7772	  0
7774	  0
7782	  1
7783	  0
7791	  0
7810	  0
7819	  0
7822	  0
7831	  0
7836	  0
7840	  0
7845	  0
7856	  0
7858	  0
7872	  0
7876	  0
7897	  0
7899	  0
7907	  0
7908	  0
7921	  0
7927	  0
7954	  0
7978	  0
7998	  0
7999	  0
8006	  0
8018	  0
8023	  0
8035	  0
8039	  0
8040	  1
8076	  0
8089	  0
8103	  0
8115	  0
8167	  0
8207	  0
8228	  0
8242	  0
8247	  0
8248	  0
8257	  0
8261	  0
8264	  0
8289	  0
8301	  0
8345	  0
8357	  1
8380	  0
8401	  0
8404	  0
8414	  0
8433	  0
8441	  0
8444	  0
8446	  0
8472	  1
8476	  0
8488	  0
8496	  0
8497	  0
8502	  0
8507	  0
8509	  1
8511	  1
8515	  0
8521	  0
8529	  0
8547	  0
8571	  0
8591	  0
8592	  0
8596	  0
8627	  0
8630	  1
8646	  0
8668	  0
8672	  1
8686	  1
8688	  0
8690	  0
8695	  0
8696	  0
8705	  1
8724	  0
8762	  0
8765	  1
8786	  0
8804	  0
8808	  0
8809	  0
8827	  0
8830	  0
8838	  0
8847	  1
8857	  1
8858	  0
8867	  0
8877	  0
8914	  0
8930	  0
8931	  1
8945	  1
8958	  0
8962	  0
8985	  0
8990	  1
9011	  0
9017	  0
9026	  0
9028	  1
9033	  0
9040	  0
9045	  0
9066	  0
9070	  1
9082	  0
9087	  1
9099	  0
9100	  0
9127	  0
9139	  0
9152	  0
9172	  0
9183	  0
9190	  0
9197	  0
9217	  0
9219	  0
9224	  0
9228	  0
9231	  0
9247	  0
9267	  0
9280	  0
9287	  0
9296	  0
9307	  0
9326	  0
9328	  0
9331	  1
9338	  0
9355	  0
9356	  0
9365	  0
9372	  0
9381	  0
9383	  0
9385	  0
9394	  1
9398	  1
9414	  0
9419	  0
9424	  0
9426	  0
9433	  0
9441	  0
9446	  0
9477	  1
9487	  0
9488	  0
9501	  0
9517	  0
9533	  1
9549	  0
9555	  0
9562	  0
9568	  0
9570	  0
9571	  0
9578	  0
9582	  0
9585	  0
9591	  1
9624	  0
9626	  0
9665	  0
9674	  0
9676	  0
9689	  1
9724	  0
9729	  0
9734	  0
9753	  1
9771	  0
9773	  1
9777	  0
9782	  1
9786	  0
9793	  0
9806	  0
9809	  0
